n_samples,n_features,n_classes,frac_categorical,ratio_samples_per_feature,col_min_mean,col_min_std,col_max_mean,col_max_std,col_mean_mean,col_mean_std,col_std_mean,col_std_std,col_skew_mean,col_skew_std,col_kurt_mean,col_kurt_std,tree_node_count,tree_leaf_count,tree_depth_max,tree_leaf_depth_mean,dummy_mf_acc_mean,gnb_acc_mean,linsvc_acc_mean,logreg_acc_mean,knn5_acc_mean,dt_acc_mean,meta_target_best_algo,did,name,elapsed_sec
285,7,2,0.0,40.714285714285715,10.450000000000001,13.364318164425748,37.193333333333335,45.52824861799783,27.334509028713217,34.31668855309263,7.06878159973168,8.195329875794632,-0.07535829498197828,0.4149222987877474,-1.1359218836162748,0.3943256419438807,43,22,5,4.590909090909091,0.5859649122807018,0.3614035087719298,0.7684210526315789,0.7859649122807018,0.7017543859649124,0.7929824561403509,dt_acc_mean,961,analcatdata_broadwaymult,0.315
2000,6,2,0.0,333.3333333333333,256.6978218333333,530.2203210679895,2969.839272333333,6530.902177977327,1052.6997315742499,2282.612003839619,630.7493360225211,1397.9935644573077,0.5315671733271813,0.334925002356022,-0.536236901117496,0.37815177734306565,23,12,5,4.083333333333333,0.9,0.9984999999999999,0.9984999999999999,0.9984999999999999,0.9984999999999999,0.9964999999999999,gnb_acc_mean,962,mfeat-morphological,0.221
1340,16,2,0.0,83.75,34.358399999999996,67.80721770804836,2196.769266666667,3449.511836755813,637.4240550806572,1124.616488196644,324.80828020777557,514.7868193664148,0.8335889988230138,0.9323510082115145,2.141222274920929,2.0763835051180792,35,18,5,4.388888888888889,0.9067164179104477,0.8708955223880597,0.9492537313432836,0.9514925373134329,0.9425373134328359,0.9298507462686567,logreg_acc_mean,966,analcatdata_halloffame,0.416
406,8,2,0.0,50.75,302.3333333333333,586.6744317667925,996.4000000000001,1858.8597687830033,565.7052182195873,1081.0728788865508,167.30403487881938,305.57844549950653,0.49034921977011964,0.32314833525461173,-0.4047003409141506,0.6431937871109575,29,15,5,4.2,0.6256248118036736,0.7783498946100572,0.9088226437819934,0.8816320385426076,0.8423065341764528,0.8939777175549534,linsvc_acc_mean,967,cars,0.343
841,70,2,0.0,12.014285714285714,0.8285714285714286,3.401560266245178,34.4,30.209459256521434,10.12524205877357,13.27390110482709,5.3533405195349895,4.7115994328308055,1.1147021119329903,0.6778125117860878,2.359129460351534,3.6342633915158182,31,16,5,4.1875,0.6230698788391096,0.9904902789518175,0.9916807551422936,0.994061707523246,0.9964285714285716,0.9536136939983095,knn5_acc_mean,970,analcatdata_authorship,0.326
2000,76,2,0.0,26.31578947368421,0.003192171052631579,0.002462873163754276,0.38195135526315793,0.14897484571084865,0.13203208900657895,0.06801140955521832,0.0670911727002735,0.031879413969196475,0.544700778802789,0.24754123511816326,0.11900638918644402,0.6343081184020731,23,12,5,3.8333333333333335,0.9,0.9940000000000001,0.9984999999999999,0.9984999999999999,0.999,0.9880000000000001,knn5_acc_mean,971,mfeat-fourier,0.863
205,25,2,0.0,8.2,753.7606666666667,1573.791712124857,3835.4139999999998,11257.364133139872,1447.0910079157659,3424.5033716146168,605.477606229712,1963.7696863006197,0.7995814630212842,0.8340229406593394,1.3593185995836712,1.8739384606049492,23,12,5,3.75,0.6731707317073171,0.7707317073170732,0.878048780487805,0.7902439024390244,0.751219512195122,0.8731707317073172,linsvc_acc_mean,975,autos,0.376
9961,14,2,0.0,711.5,-0.5036832142857143,0.7055309683362269,8.958254642857142,23.100495606531325,2.0532722924190057,5.559463962906836,1.7054661304964447,4.1336100832898985,0.10983669969140818,0.5042984176457732,-0.03718575752002051,1.092766148563457,41,21,5,4.714285714285714,0.8371999999999998,0.9612,0.9648,0.9646000000000001,0.9896,0.9675999999999998,knn5_acc_mean,976,JapaneseVowels,0.703
20000,16,2,0.0,1250.0,0.0,0.0,15.0,0.0,5.925465625,1.7640660155163155,2.2737143004571942,0.41710864860393665,0.29029703410180985,0.4552305332806456,0.6977379005298197,0.6709184606328631,35,18,5,4.666666666666667,0.9602,0.9725999999999999,0.9753999999999999,0.9757999999999999,0.9917999999999999,0.9878,knn5_acc_mean,977,letter,0.415
5000,40,2,0.0,125.0,-3.18525,0.6185183404718085,5.160500000000001,1.9233316796642226,0.8994882000000001,1.1602620368909602,1.2709884790296417,0.34709245163834684,0.03546827362426726,0.11805459884570657,-0.19641749321969718,0.25991711459183475,63,32,5,5.0,0.6616000000000001,0.8545999999999999,0.851,0.8497999999999999,0.8291999999999999,0.8124,gnb_acc_mean,979,waveform-5000,1.14
5620,62,2,0.0,90.64516129032258,0.0,0.0,13.82258064516129,4.426912539297916,5.069670531511882,4.16128526738288,3.804866568645374,2.222639480979649,5.451185659375663,11.21544662795505,168.55386930106587,482.23357612228045,57,29,5,4.896551724137931,0.8996000000000001,0.6836,0.9884000000000001,0.9898,0.9936,0.9718,knn5_acc_mean,980,optdigits,0.883
10108,68,2,0.0,148.64705882352942,,,,,,,,,,,,,47,24,5,4.75,0.7314,0.4288,0.8816,0.889,0.8478,0.8511999999999998,logreg_acc_mean,981,kdd_internet_usage,3.925
303,13,2,0.0,23.307692307692307,53.333333333333336,47.48216039267333,175.36666666666667,191.64012859755886,97.26918178395022,88.0856037842113,17.21409119754212,17.3854848542952,0.5952455447960666,0.7113197986643021,1.108897571045537,1.6646397258376413,47,24,5,4.708333333333333,0.5445901639344262,0.8184153005464483,0.8350273224043716,0.8449726775956284,0.8350273224043716,0.7195628415300547,logreg_acc_mean,982,heart-c,0.317
1473,9,2,0.0,163.66666666666666,8.0,8.0,32.5,16.5,17.89986422267481,14.638492871690428,5.291099865618952,2.9333517324954994,0.677731575793992,0.42128237031209326,0.29285603023391094,1.236750521097754,35,18,5,4.555555555555555,0.5729805142395941,0.6164372189553788,0.6748045658941544,0.6775256543295285,0.6510342442061571,0.6530958145970253,logreg_acc_mean,983,cmc,0.421
366,4,2,0.0,91.5,1.0,0.0,365.5,0.5,183.25,0.25,105.51036678850116,0.1443381075263801,0.0,0.0,-1.2,0.0,23,12,5,4.0,0.9125879303961495,0.4013698630136986,0.9125879303961495,0.9125879303961495,0.9098482043687524,0.8416142169566827,dummy_mf_acc_mean,984,analcatdata_draft,0.295
364,32,2,0.0,11.375,,,,,,,,,,,,,41,21,5,4.571428571428571,0.6840563165905632,0.3792237442922374,0.5963470319634703,0.604490106544901,0.604490106544901,0.5717275494672756,dummy_mf_acc_mean,986,analcatdata_marketing,0.465
500,21,2,0.0,23.80952380952381,1.1395,3.636236344078861,31.9235,107.73844575057689,15.673718,54.27645280017989,8.208886201867852,31.248642655179495,1.1573026885417075,1.071464584672351,3.769432354707398,7.3681437901465054,3,2,1,1.0,0.8400000000000001,1.0,1.0,0.998,0.9559999999999998,1.0,gnb_acc_mean,987,collins,0.297
736,19,2,0.0,38.73684210526316,207.33571428571426,537.5859873374982,3540.1635714285717,10735.52851676393,390.0868288072738,720.1282603792175,172.49288153034166,413.65634862760646,2.5514530161151705,7.132742337929585,62.865966258133255,190.040917646126,43,22,5,4.681818181818182,0.7092388306674021,0.6032358889501747,0.7391708034565176,0.7473340687626402,0.7567935282220997,0.7540908255193969,knn5_acc_mean,990,eucalyptus,0.382
1728,6,2,0.0,288.0,,,,,,,,,,,,,19,10,5,4.3,0.7002328893356791,0.8553221077322609,0.9531272514032001,0.953705286085281,0.8750037697914049,0.9884259026556086,dt_acc_mean,991,car,0.365
7019,59,2,0.0,118.96610169491525,-825.4848484848485,2901.3824303849,190962.9696969697,382439.6147848929,48835.08657885307,112775.99195591216,75314.27568631589,158002.53976426146,3.0525361524437735,7.287797908133191,65.68960558981966,305.56953713976435,19,10,5,4.3,0.6258,0.6474,0.9708,0.9768000000000001,0.9356,0.96,logreg_acc_mean,993,kdd_ipums_la_97-small,3.017
846,18,2,0.0,47.0,78.38888888888889,61.34070507228811,198.88888888888889,221.00122897820398,117.63494877856581,103.39077095141654,22.757377250037585,38.79815003495318,1.0415777283622751,1.6518521241768302,5.1531405165147595,14.822384535391619,33,17,5,4.352941176470588,0.7423181343543335,0.8097250261051165,0.9680682213713887,0.9527114514444831,0.9681030281935261,0.9621719457013574,knn5_acc_mean,994,vehicle,0.262
2000,47,2,0.0,42.5531914893617,13.034599617021277,49.29407847215856,221.2252379361703,205.23963913704338,88.6364294204149,104.0432105629239,40.11542030385359,36.05185783144949,0.7908300749973223,0.4824461076013355,0.7353956104112764,1.4066384060745045,27,14,5,4.071428571428571,0.9,0.9279999999999999,0.9925,0.9960000000000001,0.9945,0.9800000000000001,logreg_acc_mean,995,mfeat-zernike,0.67
214,9,2,0.0,23.77777777777778,9.75235,21.510841193376578,14.263770000000001,22.368783133169213,11.265851609553478,22.130326293835143,0.6879278145483789,0.4732116670230962,1.6525943876045237,2.181181106323898,9.908544271023597,16.204336605743773,27,14,5,4.071428571428571,0.6448504983388704,0.6027685492801772,0.6542635658914728,0.6541528239202657,0.7755260243632337,0.8081949058693244,dt_acc_mean,996,prnn_fglass,0.162
625,4,2,0.0,156.25,1.0,0.0,5.0,0.0,3.0,0.0,1.4142135623730951,0.0,0.0,0.0,-1.300798439249973,0.0,57,29,5,4.896551724137931,0.5392,0.9583999999999999,0.952,0.952,0.8912000000000001,0.8544,gnb_acc_mean,997,balance-scale,0.161
226,69,2,0.0,3.2753623188405796,,,,,,,,,,,,,15,8,5,3.625,0.7478260869565216,0.9248309178743961,0.9513043478260871,0.9601932367149759,0.9159420289855073,0.9690821256038648,dt_acc_mean,999,audiology,0.663
3772,27,2,0.0,139.7037037037037,0.8841666666666667,0.8538658006710161,303.82,214.13710094236356,46.436689696411385,47.79460816075828,19.051153247658576,14.079403587022892,3.5691918824691036,4.619724818308129,51.41313506551004,84.5013084551575,21,11,5,3.8181818181818183,0.9228527763627102,0.24444674758901752,0.9575818153073234,0.9602315245841165,0.9483025629314736,0.9965527781193458,dt_acc_mean,1000,hypothyroid,1.12
7485,54,2,0.0,138.61111111111111,-1652.5,3939.149654430509,393840.9375,470917.7873681176,103093.30288076152,157528.6141039027,149946.0385583633,190777.8281007464,1.0428223415059947,1.7485574616042612,2.5085708108102334,12.247240313921925,19,10,5,4.3,0.8914,0.41900000000000004,0.8876000000000002,0.8872,0.8775999999999999,0.8437999999999999,dummy_mf_acc_mean,1002,ipums_la_98-small,2.498
339,17,2,0.0,19.941176470588236,,,,,,,,,,,,,43,22,5,4.590909090909091,0.7522388059701492,0.8200614574187884,0.8642669007901669,0.8671641791044775,0.8171202809482002,0.8022388059701493,logreg_acc_mean,1003,primary-tumor,0.326
600,60,2,0.0,10.0,7.978913900000001,7.466766203372816,52.82164,6.3951766465360445,30.092165470388885,0.7425225201122899,9.74356144614925,3.768441512864157,0.03400469949600036,0.28872700418421104,-0.5574061659795891,0.5979670560395788,7,4,3,2.25,0.8333333333333334,1.0,1.0,1.0,1.0,0.9916666666666668,gnb_acc_mean,1004,synthetic_control,0.3
214,9,2,0.0,23.77777777777778,9.75235,21.510841193376578,14.263770000000001,22.368783133169213,11.265851609553478,22.130326293835143,0.6879278145483789,0.47321166702309625,1.6525943876045246,2.1811811063238995,9.908544271023604,16.204336605743794,27,14,5,4.071428571428571,0.6448504983388704,0.6031007751937985,0.6631229235880399,0.649280177187154,0.7712070874861572,0.7713178294573644,dt_acc_mean,1005,glass,0.167
366,34,2,0.0,10.764705882352942,0.0,0.0,75.0,0.0,36.29608938547486,0.0,15.303139354151124,0.0,0.07335210626078169,0.0,-0.7079092289207862,0.0,7,4,2,2.0,0.6940022213994818,0.9918548685671974,0.9972602739726029,0.9972602739726029,0.9945575712699,0.9835616438356165,linsvc_acc_mean,1010,dermatology,0.535
336,7,2,0.0,48.0,0.16714285714285718,0.21089701520032988,0.9657142857142859,0.051229774505831736,0.49956632653061234,0.0017513600983216455,0.14351465531953406,0.06446825358718868,3.605501049268437,6.288104422440306,51.976030830189856,116.39564212414187,25,13,5,3.923076923076923,0.5744073748902546,0.6639596136962247,0.96729587357331,0.9613696224758561,0.9613257243195786,0.9226075504828797,linsvc_acc_mean,1011,ecoli,0.159
797,4,2,0.0,199.25,,,,,,,,,,,,,45,23,5,4.6521739130434785,0.8055188679245283,0.5041509433962263,0.8055188679245283,0.8055188679245283,0.7955031446540881,0.7365723270440252,dummy_mf_acc_mean,1014,analcatdata_dmft,0.246
990,12,2,0.0,82.5,-1.9466999999999999,1.1718809709181222,1.8246000000000002,1.3997468485408353,-0.10318040404040403,1.2215925056182673,0.6989785238216653,0.19157792754358063,0.09111527285062486,0.160005616727564,-0.39142721501684685,0.25964376694636393,27,14,5,4.071428571428571,0.909090909090909,0.906060606060606,0.9888888888888889,0.9797979797979798,0.997979797979798,0.9858585858585858,knn5_acc_mean,1016,vowel,0.352
8844,55,2,0.0,160.8,-951.8666666666667,3628.4899497663705,307671.73333333334,424900.5977828173,84686.37851650837,167038.77525838724,101566.28511995093,159089.86133417572,1.11179776694014,1.7666449371809296,3.614807690441019,11.413394154041201,19,10,5,4.3,0.9376000000000001,0.388,0.9356,0.9376,0.9351999999999998,0.9029999999999999,dummy_mf_acc_mean,1018,ipums_la_99-small,2.517
10992,16,2,0.0,687.0,0.0,0.0,100.0,0.0,50.711045533115,16.229911882765162,29.772883847075978,6.569892408215554,-0.03919608212031135,0.654841646035446,-0.5010429355334174,1.1112682822597764,53,27,5,4.851851851851852,0.892,0.9739999999999999,0.9942,0.9934000000000001,0.9968,0.9843999999999999,knn5_acc_mean,1019,pendigits,0.424
2000,64,2,0.0,31.25,-6.75651453125,3.3474665226015,6.8937249375,3.8730210216418386,0.05308473857031252,0.733659610322004,2.1521246000147536,1.3626087507919233,-0.0042856603647459645,0.16341354226772384,-0.045654860813642145,0.2523321151868343,43,22,5,4.590909090909091,0.9,0.9850000000000001,0.9870000000000001,0.991,0.9890000000000001,0.9559999999999998,logreg_acc_mean,1020,mfeat-karhunen,0.876
5473,10,2,0.0,547.3,2.5121,2.964795657376744,23320.6,43069.67117171896,253.32758631463548,386.95112783912043,840.1568540864666,1471.5164365449496,14.711451967520436,18.890428594735848,652.8296690123777,1404.1462482180143,45,23,5,4.695652173913044,0.897,0.9004000000000001,0.9491999999999999,0.9480000000000001,0.966,0.9655999999999999,knn5_acc_mean,1021,page-blocks,0.488
683,35,2,0.0,19.514285714285716,,,,,,,,,,,,,27,14,5,4.142857142857143,0.8653069987118936,0.866766852726492,0.9824388149420352,0.9707385143838557,0.9766208673250322,0.9560863031343925,linsvc_acc_mean,1023,soybean,0.533
400,5,2,0.0,80.0,,,,,,,,,,,,,43,22,5,4.7272727272727275,0.775,0.6875,0.9075,0.9049999999999999,0.8474999999999999,0.9025000000000001,linsvc_acc_mean,1025,analcatdata_germangss,0.234
4562,14,2,0.0,325.85714285714283,3388.0,7566.856392628755,214751.5,435245.7974174861,32078.84787373958,71107.51189555043,19479.03147651968,39702.32073920398,2.831868883410159,3.848473363077134,24.636272437238635,43.82208586233803,41,21,5,4.619047619047619,0.7518634345996426,0.7917591418304799,0.8434892680770931,0.842612795680329,0.8134586191656578,0.7946073768759248,linsvc_acc_mean,1037,ada_prior,1.137
10936,27,3,0.0,405.037037037037,3.381725,7.5597712709143305,3054.542416666667,7357.460967543193,349.45214278224825,1074.9696119188534,303.3244768968724,713.9733358540199,3.0681436429144973,2.5858718890469006,23.60500176079285,30.615715113234913,55,28,5,4.892857142857143,0.3762,0.4288,0.4948,0.4928,0.4808,0.5222,dt_acc_mean,1044,eye_movements,1.289
15545,5,2,0.0,3109.0,0.6,0.48989794855663565,786937.0,957097.97522051,221598.5630363461,281484.7219437014,220048.46593649616,269639.3157958311,1.4714719487732457,2.2693761755523307,9.975480657517414,21.818516383219354,31,16,5,4.6875,0.6714,0.6814,0.841,0.8548,0.8588000000000001,0.9170000000000001,dt_acc_mean,1046,mozilla4,0.361
203,16,11,0.0,12.6875,34.166666666666664,47.25874404688395,441.6666666666667,374.70729317102376,160.59934318555008,216.84316137945075,100.10380338581336,117.28118243176537,2.9731223865237406,4.0502964353320525,29.144425083749596,43.092936524990265,29,15,5,4.133333333333334,,,,,,,,1047,usp05,0.021
369,8,2,0.0,46.125,0.375,0.9921567416492215,876.875,1697.7332267983095,60.00237127371274,81.86027208540305,105.2090494282987,163.43794623106854,4.402478302093195,3.303579791030637,38.73039861460066,37.05242243871413,45,23,5,4.695652173913044,0.5528322843391337,0.536653091447612,0.6342835986671603,0.6342835986671603,0.607108478341355,0.598741206960385,linsvc_acc_mean,1048,jEdit_4.2_4.3,0.171
1458,37,2,0.0,39.4054054054054,0.21675675675675674,0.47253802394724576,41034.6472972973,227161.48903756012,583.4640334779226,3159.5414409070436,1837.1987019793607,10140.631186041788,6.450282232943047,5.107399869459503,105.0871480075212,149.28719014767884,41,21,5,4.571428571428571,0.8779174316245351,0.8710328108082663,0.9135832980275855,0.9101609942098573,0.8882031728098669,0.8758438073718402,linsvc_acc_mean,1049,pc4,0.384
1563,37,2,0.0,42.24324324324324,0.29891891891891886,0.5118846142352036,367116.3932432432,2067270.5199542022,1008.1458672684201,5520.437229978372,10331.196612286936,58044.037609907784,10.324325597699096,8.283225800024875,238.9540458598084,269.1790961233864,39,20,5,4.6,0.8976325059392153,0.2976980421069878,0.9027484230359629,0.8976243139182436,0.8822745146227575,0.8573134267223723,linsvc_acc_mean,1050,pc3,0.422
10885,21,2,0.0,518.3333333333334,0.23809523809523808,0.4259177099999599,1567411.5785714285,6609331.4627995705,1902.7823686449663,7824.112950613794,21962.744090493674,92354.02725231045,15.83647074795047,10.965115630787185,586.6194695049816,744.1056329965918,59,30,5,4.933333333333334,0.8118000000000001,0.812,0.82,0.82,0.8019999999999999,0.7456,linsvc_acc_mean,1053,jm1,0.667
9466,38,2,0.0,249.10526315789474,0.21052631578947367,0.4677997061745046,867015.8078947369,4987793.43445444,360.55809570540544,2023.5248633571007,12708.50728350857,73045.73311471166,17.77006722324651,16.874554048623573,826.526277468905,1147.2821998429881,35,18,5,4.444444444444445,0.9932000000000001,0.9607999999999999,0.9934,0.9936,0.9942,0.9945999999999999,dt_acc_mean,1056,mc1,0.678
522,21,2,0.0,24.857142857142858,0.38095238095238093,0.4856209060564557,111741.90809523809,456386.90041427856,977.893699142492,3935.7035663136535,5870.098796434135,24046.140209017896,8.953093281768096,4.252086526444207,130.10843043463294,87.51387014057056,37,19,5,4.473684210526316,0.7950366300366302,0.8428571428571429,0.8294505494505493,0.839029304029304,0.8217399267399268,0.7776373626373626,gnb_acc_mean,1063,kc2,0.233
458,39,2,0.0,11.743589743589743,0.29435897435897435,0.4996911603708777,16179.20153846154,92076.94498883984,395.4946411376106,2167.677364590554,1243.6324243197605,7004.731082752196,3.1011384495948664,2.1999245557770535,18.932703744292237,25.07919718319457,31,16,5,4.1875,0.9061395126612517,0.86674629718108,0.9104873387482083,0.9061395126612517,0.9083373148590539,0.8886048733874821,linsvc_acc_mean,1065,kc3,0.28
2109,21,2,0.0,100.42857142857143,0.23809523809523808,0.4259177099999599,16869.353333333333,68976.0661927144,285.096916615864,1111.2539234954806,915.2379533149227,3702.0617045089593,4.203178136828375,1.96898818584413,31.85339193107336,28.53782410618226,55,28,5,4.892857142857143,0.8454244576780627,0.8255001069446477,0.8586991027906924,0.858226294874537,0.8221915772646936,0.8212504643649178,linsvc_acc_mean,1067,kc1,0.376
1109,21,2,0.0,52.80952380952381,0.3333333333333333,0.4714045207910317,216793.89238095234,909879.1722750607,1500.9949675812618,6119.926478195623,8674.69589745748,36256.26971206512,8.008505554819523,3.985950938721928,116.04528058633072,104.92006824163128,33,17,5,4.470588235294118,0.9305694835106599,0.8954221189515307,0.9305694835106599,0.9314703844115609,0.9305735599853246,0.8927071868248339,logreg_acc_mean,1068,pc1,0.277
